ano,campo,registros,quantidade_nulos,percentual_nulos,strings_vazias,strings_apenas_espacos,espacos_antes,espacos_depois,valores_com_espacos_nas_bordas,textos_nao_vazios_com_espacos_nas_bordas,marcadores_textuais_preservados,completamente_vazia,exemplos_espacos_json,criterio
2025,codigo_br,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,descricao_catmat,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,unidade_fornecimento,26215,8,0.030517,8,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,generico,26215,6712,25.603662,6712,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,anvisa,26215,6712,25.603662,6712,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,modalidade_compra,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,tipo_compra,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,capacidade,26215,16539,63.089834,16539,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,unidade_medida,26215,16539,63.089834,16539,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,unidade_fornecimento_capacidade,26215,8,0.030517,8,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,cnpj_fornecedor,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,fornecedor,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,cnpj_fabricante,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,fabricante,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,qtd_itens_comprados,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,preco_unitario,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,preco_total,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,ano_compra,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,nome_instituicao,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,esfera,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,cnpj_instituicao,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,municipio_instituicao,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,uf,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,compra,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,insercao,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,codigo_br,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,descricao_catmat,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,unidade_fornecimento,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,generico,819,168,20.512821,168,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,anvisa,819,168,20.512821,168,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,modalidade_compra,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,tipo_compra,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,capacidade,819,484,59.096459,484,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,unidade_medida,819,484,59.096459,484,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,unidade_fornecimento_capacidade,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,cnpj_fornecedor,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,fornecedor,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,cnpj_fabricante,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,fabricante,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,qtd_itens_comprados,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,preco_unitario,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2026,preco_total,819,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
